Energy Density,Pressure
0.2751456103869767,2.3600663041565591e-07
0.2753201462948329,2.3630570668677518e-07
0.2754947930784463,2.3660516195832902e-07
0.27566955080845756,2.3690499671060455e-07
0.2758444195555489,2.3720521142449182e-07
0.276019399390448,2.375058065814901e-07
0.2761944903839313,2.378067826637148e-07
0.27636969260681704,2.381081401538865e-07
0.2765450061299701,2.3840987953533924e-07
0.2767204310242996,2.387120012920178e-07
0.27689596736076344,2.3901450590848593e-07
0.2770716152103616,2.393173938699158e-07
0.2772473746441397,2.396206656620941e-07
0.27742324573319205,2.399243217714294e-07
0.27759922854865515,2.402283626849403e-07
0.2777753231617125,2.405327888902649e-07
0.27795152964359177,2.4083760087565727e-07
0.2781278480655698,2.411427991299959e-07
0.2783042784989657,2.4144838414277306e-07
0.2784808210151442,2.4175435640410124e-07
0.27865747568551924,2.4206071640472e-07
0.2788342425815472,2.4236746463598487e-07
0.27901112177473114,2.426746015898759e-07
0.2791881133366191,2.4298212775899484e-07
0.2793652173388081,2.432900436365733e-07
0.2795424338529378,2.4359834971646237e-07
0.27971976295069384,2.439070464931386e-07
0.27989720470381096,2.4421613446171136e-07
0.2800747591840667,2.445256141179114e-07
0.28025242646328563,2.4483548595809966e-07
0.2804302066133371,2.451457504792641e-07
0.28060809970614026,2.454564081790285e-07
0.28078610581365643,2.457674595556412e-07
0.2809642250078936,2.460789051079819e-07
0.2811424573609091,2.463907453355687e-07
0.2813208029448027,2.4670298073854647e-07
0.2814992618317221,2.47015611817696e-07
0.28167783409385955,2.4732863907443066e-07
0.28185651980345744,2.476420630108052e-07
0.28203531903280077,2.479558841295048e-07
0.2822142318542209,2.4827010293385127e-07
0.28239325834009915,2.4858471992781065e-07
0.28257239856285943,2.488997356159813e-07
0.2827516525949736,2.492151505036033e-07
0.2829310205089587,2.4953096509655476e-07
0.2831105023773815,2.49847179901361e-07
0.28329009827285206,2.501637954251832e-07
0.28346980826802703,2.504808121758251e-07
0.28364963243561264,2.5079823066174024e-07
0.28382957084835897,2.511160513920202e-07
0.2840096235790633,2.514342748764039e-07
0.2841897907005685,2.5175290162527395e-07
0.2843700722857678,2.5207193214966614e-07
0.2845504684075976,2.523913669612576e-07
0.28473097913904105,2.527112065723737e-07
0.2849116045531316,2.5303145149599555e-07
0.28509234472294576,2.5335210224574795e-07
0.2852731997216084,2.536731593359087e-07
0.28545416962229003,2.539946232814051e-07
0.28563525449821126,2.5431649459782347e-07
0.2858164544226365,2.54638773801397e-07
0.28599776946887695,2.549614614090133e-07
0.2861791997102944,2.552845579382211e-07
0.28636074522029387,2.556080639072188e-07
0.28654240607232906,2.559319798348635e-07
0.28672418233989927,2.562563062406677e-07
0.2869060740965544,2.5658104364480876e-07
0.2870880814158882,2.569061925681167e-07
0.2872702043715415,2.572317535320816e-07
0.28745244303720574,2.5755772705886064e-07
0.2876347974866163,2.5788411367126664e-07
0.28781726779355665,2.5821091389277676e-07
0.2879998540318569,2.5853812824752957e-07
0.2881825562753976,2.588657572603342e-07
0.2883653745981032,2.591938014566584e-07
0.2885483090739457,2.5952226136263585e-07
0.28873135977694786,2.5985113750507334e-07
0.2889145267811765,2.601804304114389e-07
0.28909781016074715,2.605101406098711e-07
0.2892812099898214,2.608402686291756e-07
0.2894647263426121,2.611708149988347e-07
0.2896483592933763,2.6150178024899503e-07
0.2898321089164184,2.618331649104754e-07
0.2900159752860942,2.621649695147734e-07
0.2901999584768033,2.6249719459405397e-07
0.2903840585629945,2.628298406811583e-07
0.2905682756191629,2.6316290830960097e-07
0.29075260971985517,2.6349639801357885e-07
0.29093706093966215,2.6383031032795947e-07
0.2911216293532222,2.64164645788288e-07
0.2913063150352256,2.64499404930795e-07
0.29149111806040656,2.6483458829238375e-07
0.29167603850354845,2.651701964106404e-07
0.29186107643948156,2.6550622982383e-07
0.29204623194308765,2.658426890709062e-07
0.29223150508929285,2.6617957469149923e-07
0.29241689595307135,2.6651688722592303e-07
0.2926024046094492,2.6685462721518294e-07
0.29278803113349666,2.6719279520096315e-07
0.29297377560033344,2.6753139172563664e-07
0.2931596380851263,2.6787041733226133e-07
0.29334561866309367,2.682098725645902e-07
0.2935317174094987,2.685497579670584e-07
0.2937179343996527,2.6889007408479115e-07
0.2939042697089191,2.6923082146361104e-07
0.29409072341270576,2.695720006500259e-07
0.29427729558647026,2.69913612191238e-07
0.2944639863057172,2.7025565663514104e-07
0.29465079564600355,2.705981345303297e-07
0.29483772368293076,2.7094104642608716e-07
0.2950247704921488,2.712843928723926e-07
0.2952119361493601,2.7162817441992897e-07
0.2953992207303116,2.719723916200702e-07
0.2955866243108003,2.723170450248913e-07
0.29577414696667026,2.726621351871647e-07
0.29596178877381835,2.730076626603699e-07
0.296149549808186,2.7335362799868114e-07
0.29633743014576347,2.7370003175697495e-07
0.29652542986259345,2.7404687449083763e-07
0.29671354903476366,2.7439415675655305e-07
0.2969017877384121,2.7474187911111206e-07
0.29709014604972395,2.750900421122091e-07
0.2972786240449372,2.7543864631825224e-07
0.29746722180033497,2.7578769228835024e-07
0.2976559393922494,2.7613718058232056e-07
0.297844776897065,2.7648711176069674e-07
0.29803373439121195,2.7683748638471593e-07
0.29822281195117045,2.7718830501632873e-07
0.2984120096534685,2.7753956821819564e-07
0.298601327574687,2.778912765536969e-07
0.2987907657914521,2.7824343058691986e-07
0.29898032438043926,2.78596030882667e-07
0.2991700034183767,2.789490780064629e-07
0.29935980298203807,2.7930257252454234e-07
0.2995497231482479,2.796565150038597e-07
0.29973976399387836,2.800109060120857e-07
0.29992992559585463,2.8036574611761713e-07
0.3001202080311478,2.8072103588956447e-07
0.30031061137677795,2.81076775897759e-07
0.3005011357098186,2.8143296671276146e-07
0.30069178110738887,2.8178960890584826e-07
0.3008825476466585,2.821467030490225e-07
0.3010734354048458,2.825042497150096e-07
0.30126444445922174,2.8286224947726753e-07
0.3014555748871038,2.8322070290997435e-07
0.3016468267658585,2.8357961058803565e-07
0.301838200172906,2.839389730870923e-07
0.30202969518571243,2.84298790983508e-07
0.3022213118817947,2.84659064854379e-07
0.30241305033871824,2.8501979527753044e-07
0.3026049106341019,2.8538098283152694e-07
0.30279689284561073,2.85742628095659e-07
0.3029889970509596,2.861047316499515e-07
0.3031812233279168,2.8646729407517134e-07
0.3033735717542969,2.8683031595281403e-07
0.3035660424079656,2.871937978651148e-07
0.3037586353668372,2.875577403950439e-07
0.3039513507088799,2.879221441263177e-07
0.30414418851210806,2.8828700964338516e-07
0.3043371488545861,2.8865233753143587e-07
0.3045302318144324,2.89018128376408e-07
0.30472343746981134,2.893843827649751e-07
0.3049167658989392,2.8975110128455683e-07
0.3051102171800805,2.901182845233146e-07
0.30530379139155456,2.9048593307016235e-07
0.3054974886117266,2.908540475147532e-07
0.3056913089190122,2.912226284474876e-07
0.3058852523918811,2.915916764595211e-07
0.3060793191088496,2.919611921427514e-07
0.3062735091484857,2.923311760898287e-07
0.30646782258940636,2.9270162889415164e-07
0.306662259510283,2.930725511498782e-07
0.30685681998983333,2.9344394345191195e-07
0.307051504106826,2.938158063959106e-07
0.30724631194008384,2.9418814057829363e-07
0.30744124356847624,2.9456094659622925e-07
0.30763629907092477,2.9493422504764474e-07
0.3078314785264002,2.9530797653122294e-07
0.30802678201392786,2.9568220164641224e-07
0.3082222096125797,2.960569009934136e-07
0.30841776140147875,2.964320751731886e-07
0.3086134374598025,2.9680772478746766e-07
0.3088092378667754,2.971838504387364e-07
0.309005162701674,2.975604527302464e-07
0.3092012120438244,2.9793753226601115e-07
0.3093973859726074,2.9831508965081704e-07
0.3095936845674511,2.9869312549020956e-07
0.30979010790783434,2.990716403905013e-07
0.30998665607329107,2.99450634958781e-07
0.31018332914340196,2.9983010980289886e-07
0.31038012719780056,3.002100655314782e-07
0.3105770503161698,3.0059050275391093e-07
0.3107740985782477,3.009714220803687e-07
0.31097127206381997,3.01352824121789e-07
0.311168570852723,3.0173470948988354e-07
0.3113659950248485,3.021170787971464e-07
0.31156354466013547,3.024999326568408e-07
0.3117612198385757,3.0288327168300923e-07
0.31195902064021086,3.0326709649046997e-07
0.3121569471451378,3.036514076948281e-07
0.31235499943350115,3.0403620591246096e-07
0.31255317758549656,3.0442149176052725e-07
0.3127514816813754,3.048072658569751e-07
0.3129499118014366,3.051935288205283e-07
0.31314846802603163,3.0558028127069725e-07
0.3133471504355625,3.0596752382777485e-07
0.31354595911048666,3.063552571128476e-07
0.31374489413130924,3.067434817477814e-07
0.31394395557858706,3.0713219835523053e-07
0.3141431435329325,3.0752140755864556e-07
0.3143424580750058,3.0791110998225965e-07
0.31454189928552034,3.0830130625109974e-07
0.3147414672452398,3.0869199699098184e-07
0.31494116203498385,3.09083182828523e-07
0.31514098373562,3.094748643911267e-07
0.31534093242806743,3.098670423069913e-07
0.3155410081933014,3.1025971720511893e-07
0.3157412111123455,3.1065288971530137e-07
0.31594154126627616,3.1104656046813085e-07
0.3161419987362205,3.114407300949961e-07
0.31634258360336215,3.118353992280939e-07
0.3165432959489323,3.122305685004142e-07
0.3167441358542149,3.1262623854574934e-07
0.31694510340054943,3.130224099987023e-07
0.3171461986693239,3.134190834946727e-07
0.31734742174198,3.13816259669868e-07
0.31754877270001,3.1421393916129895e-07
0.31775025162496273,3.146121226067918e-07
0.31795185859843544,3.150108106449729e-07
0.3181535937020776,3.1541000391527813e-07
0.31835545701759504,3.1580970305796135e-07
0.3185574486267421,3.1620990871408004e-07
0.31875956861132687,3.166106215255066e-07
0.31896181705320875,3.1701184213492426e-07
0.31916419403430357,3.174135711858385e-07
0.3193666996365759,3.178158093225626e-07
0.31956933394204273,3.18218557190226e-07
0.3197720970327777,3.186218154347837e-07
0.31997498899090315,3.1902558470300155e-07
0.32017800989859563,3.194298656424674e-07
0.320381159838083,3.198346589015873e-07
0.3205844388916498,3.202399651295968e-07
0.32078784714162945,3.206457849765461e-07
0.3209913846704083,3.210521190933096e-07
0.32119505156042943,3.2145896813159407e-07
0.32139884789418516,3.2186633274392425e-07
0.3216027737542218,3.2227421358365475e-07
0.3218068292231372,3.2268261130496497e-07
0.32201101438358665,3.230915265628717e-07
0.3222153293182742,3.235009600132137e-07
0.322419774109957,3.2391091231266063e-07
0.32262434884144947,3.2432138411872255e-07
0.32282905359561515,3.2473237608973463e-07
0.32303388845537206,3.2514388888486915e-07
0.3232388535036901,3.255559231641308e-07
0.3234439488235964,3.2596847958836866e-07
0.32364917449816755,3.2638155881926147e-07
0.3238545306105334,3.2679516151932634e-07
0.32406001724388106,3.272092883519279e-07
0.32426563448144724,3.2762393998126365e-07
0.3244713824065233,3.2803911707237514e-07
0.32467726110245265,3.284548202911442e-07
0.3248832706526364,3.288710503043045e-07
0.32508941114052514,3.292878077794265e-07
0.3252956826496229,3.297050933849267e-07
0.3255020852634916,3.301229077900768e-07
0.32570861906574256,3.305412516649884e-07
0.3259152841400422,3.309601256806249e-07
0.3261220805701094,3.313795305087976e-07
0.32632900843972057,3.3179946682217683e-07
0.3265360678327021,3.3221993529427764e-07
0.3267432588329343,3.3264093659946835e-07
0.3269505815243551,3.330624714129801e-07
0.32715803599095233,3.3348454041089134e-07
0.32736562231676936,3.3390714427014037e-07
0.3275733405859018,3.3433028366852025e-07
0.3277811908825036,3.347539592846914e-07
0.3279891732907784,3.351781717981659e-07
0.32819728789498437,3.35602921889317e-07
0.3284055347794374,3.3602821023938844e-07
0.32861391402850365,3.3645403753047885e-07
0.3288224257266047,3.368804044455541e-07
0.32903106995821507,3.373073116684428e-07
0.3292398468078677,3.377347598838484e-07
0.32944875636014553,3.381627497773337e-07
0.32965779869968587,3.3859128203533033e-07
0.3298669739111845,3.39020357345148e-07
0.3300762820793876,3.394499763949591e-07
0.33028572328909683,3.3988013987381107e-07
0.3304952976251673,3.403108484716215e-07
0.3307050051725125,3.407421028791908e-07
0.33091484601609644,3.4117390378818623e-07
0.3311248202409374,3.4160625189115183e-07
0.33133492793211294,3.420391478815175e-07
0.33154516917475063,3.424725924535833e-07
0.33175554405403423,3.429065863025322e-07
0.331966052655201,3.433411301244253e-07
0.33217669506354686,3.437762246162141e-07
0.3323874713644184,3.4421187047572493e-07
0.3325983816432172,3.4464806840166836e-07
0.3328094259854034,3.4508481909364884e-07
0.3330206044764885,3.4552212325214907e-07
0.33323191720203976,3.459599815785421e-07
0.3334433642476784,3.463983947750871e-07
0.33365494569908444,3.4683736354494136e-07
0.33386666164198897,3.472768885921452e-07
0.3340785121621782,3.4771697062163077e-07
0.3342904973454974,3.481576103392321e-07
0.33450261727784286,3.4859880845166926e-07
0.33471487204516776,3.490405656665608e-07
0.3349272617334785,3.4948288269241884e-07
0.33513978642884135,3.4992576023866226e-07
0.3353524462173736,3.5036919901560016e-07
0.3355652411852477,3.5081319973444185e-07
0.3357781714186957,3.5125776310730634e-07
0.335991237004001,3.517028898472069e-07
0.3362044380275036,3.5214858066806274e-07
0.3364177745755977,3.5259483628469506e-07
0.3366312467347371,3.5304165741283975e-07
0.33684485459142693,3.5348904476913064e-07
0.3370585982322281,3.5393699907111013e-07
0.33727247774376107,3.5438552103723836e-07
0.33748649321269764,3.548346113868773e-07
0.33770064472576705,3.552842708403034e-07
0.33791493236975273,3.55734500118703e-07
0.3381293562314978,3.56185299944185e-07
0.3383439163978972,3.566366710397647e-07
0.33855861295590167,3.570886141293738e-07
0.338773445992522,3.575411299378698e-07
0.3389884155948206,3.579942191910202e-07
0.3392035218499173,3.584478826155152e-07
0.3394187648449865,3.58902120938963e-07
0.33963414466726266,3.593569348899023e-07
0.33984966140403217,3.598123251977866e-07
0.34006531514263744,3.6026829259299356e-07
0.34028110597048145,3.6072483780683545e-07
0.34049703397501874,3.611819615715423e-07
0.34071309924376164,3.6163966462027487e-07
0.3409293018642773,3.620979476871203e-07
0.3411456419241933,3.625568115071048e-07
0.3413621195111893,3.6301625681617713e-07
0.3415787347130014,3.634762843512186e-07
0.3417954876174259,3.6393689485005317e-07
0.34201237831231196,3.6439808905143127e-07
0.3422294068855659,3.6485986769504204e-07
0.34244657342514967,3.6532223152150917e-07
0.3426638780190854,3.657851812724039e-07
0.342881320755448,3.662487176902281e-07
0.34309890172236884,3.667128415184247e-07
0.34331662100803995,3.6717755350138765e-07
0.34353447870070614,3.676428543844454e-07
0.34375247488867,3.681087449138737e-07
0.34397060966028964,3.685752258368911e-07
0.34418888310398416,3.69042297901672e-07
0.3444072953082251,3.6950996185733016e-07
0.3446258463615409,3.699782184539281e-07
0.3448445363525214,3.7044706844248847e-07
0.34506336536980864,3.709165125749762e-07
0.34528233350210336,3.7138655160431245e-07
0.3455014408381617,3.718571862843692e-07
0.34572068746680146,3.72328417369983e-07
0.3459400734768926,3.728002456169378e-07
0.34615959895736276,3.732726717819756e-07
0.34637926399720076,3.73745696622806e-07
0.34659906868544826,3.7421932089808986e-07
0.34681901311120567,3.7469354536745276e-07
0.34703909736362926,3.7516837079147945e-07
0.34725932153193684,3.7564379793172793e-07
0.34747968570539933,3.7611982755071215e-07
0.3477001899733447,3.76596460411912e-07
0.347920834425163,3.7707369727978445e-07
0.34814161915029723,3.7755153891974597e-07
0.3483625442382494,3.7802998609818574e-07
0.3485836097785775,3.785090395824614e-07
0.34880481586090145,3.789887001409121e-07
0.34902616257489444,3.7946896854284156e-07
0.34924765001028724,3.7994984555852816e-07
0.3494692782568727,3.804313319592359e-07
0.34969104740449697,3.809134285171966e-07
0.34991295754306534,3.813961360056241e-07
0.35013500876253967,3.8187945519870875e-07
0.3503572011529437,3.823633868716314e-07
0.3505795348043548,3.8284793180054585e-07
0.35080200980690807,3.833330907625895e-07
0.3510246262508014,3.8381886453589404e-07
0.3512473842262857,3.8430525389956764e-07
0.35147028382367146,3.847922596337091e-07
0.35169332513332613,3.8527988251940247e-07
0.35191650824567927,3.857681233387313e-07
0.35213983325121423,3.862569828747605e-07
0.35236330024047263,3.867464619115476e-07
0.35258690930405856,3.8723656123415287e-07
0.35281066053262977,3.8772728162862225e-07
0.35303455401690426,3.8821862388200074e-07
0.35325858984765657,3.8871058878232763e-07
0.35348276811572377,3.892031771186504e-07
0.35370708891199726,3.896963896810068e-07
0.3539315523274268,3.901902272604359e-07
0.3541561584530249,3.906846906489886e-07
0.35438090737985817,3.9117978063971e-07
0.3546057991990534,3.916754980266535e-07
0.35483083400179405,3.921718436048752e-07
0.3550560118793273,3.9266881817044885e-07
0.355281332922954,3.931664225204469e-07
0.35550679722403383,3.9366465745295224e-07
0.3557324048739897,3.9416352376706854e-07
0.3559581559642989,3.9466302226290263e-07
0.35618405058649877,3.9516315374157835e-07
0.35641008883218434,3.956639190052315e-07
0.35663627079301363,3.9616531885702427e-07
0.3568625965606993,3.9666735410112674e-07
0.3570890662270131,3.9717002554272825e-07
0.3573156798837899,3.9767333398804795e-07
0.3575424376229195,3.981772802443173e-07
0.357769339536352,3.986818651197937e-07
0.35799638571609527,3.9918708942375543e-07
0.3582235762542208,3.9969295396651665e-07
0.3584509112428546,4.0019945955940787e-07
0.3586783907741821,4.007066070147882e-07
0.3589060149404526,4.0121439714605605e-07
0.3591337838339699,4.0172283076763046e-07
0.3593616975470988,4.0223190869496603e-07
0.35958975617226197,4.0274163174454737e-07
0.359817959801946,4.0325200073390377e-07
0.3600463085286925,4.037630164815905e-07
0.3602748024451026,4.0427467980720015e-07
0.36050344164384124,4.047869915313738e-07
0.36073222621762857,4.0529995247578274e-07
0.360961156259246,4.0581356346314265e-07
0.36119023186153293,4.063278253172085e-07
0.361419453117393,4.068427388627892e-07
0.36164882011978505,4.073583049257287e-07
0.36187833296172767,4.0787452433291784e-07
0.3621079917363038,4.0839139791230494e-07
0.3623377965366518,4.0890892649287777e-07
0.36256774745597137,4.0942711090467786e-07
0.3627978445875206,4.099459519787954e-07
0.36302808802462205,4.104654505473836e-07
0.3632584778606537,4.109856074436402e-07
0.36348901418905377,4.115064235018189e-07
0.363719697103325,4.1202789955724076e-07
0.36395052669702566,4.12550036446275e-07
0.3641815030637758,4.1307283500635433e-07
0.36441262629725396,4.1359629607596907e-07
0.3646438964912037,4.141204204946826e-07
0.3648753137394242,4.146452091031117e-07
0.365106878135775,4.1517066274293874e-07
0.3653385897741806,4.1569678225692274e-07
0.3655704487486211,4.1622356848888034e-07
0.3658024551531387,4.167510222837011e-07
0.3660346090818348,4.1727914448734184e-07
0.36626691062887545,4.1780793594684157e-07
0.36649935988848303,4.183373975103025e-07
0.3667319569549404,4.1886753002690153e-07
0.36696470192259545,4.1939833434690203e-07
0.36719759488585246,4.199298113216343e-07
0.36743063593917774,4.204619618035115e-07
0.36766382517709706,4.2099478664602293e-07
0.3678971626942012,4.215282867037501e-07
0.36813064858513755,4.22062462832347e-07
0.3683642829446142,4.225973158885522e-07
0.3685980658674046,4.2313284673019995e-07
0.368831997448339,4.236690562162015e-07
0.3690660777823097,4.2420594520655996e-07
0.36930030696426885,4.247435145623647e-07
0.36953468508923387,4.252817651458066e-07
0.36976921225227916,4.258206978201591e-07
0.37000388854854,4.263603134497892e-07
0.3702387140732175,4.2690061290017006e-07
0.37047368892156934,4.274415970378608e-07
0.3707088131889145,4.2798326673051884e-07
0.3709440869706381,4.2852562284691165e-07
0.37117951036218166,4.290686662568972e-07
0.37141508345904994,4.296123978314391e-07
0.3716508063568073,4.301568184426012e-07
0.3718866791510843,4.3070192896356305e-07
0.3721227019375685,4.312477302686003e-07
0.3723588748120091,4.3179422323309626e-07
0.372595197870221,4.323414087335542e-07
0.37283167120807664,4.3288928764757767e-07
0.3730682949215115,4.334378608538859e-07
0.37330506910652106,4.339871292323079e-07
0.3735419938591676,4.3453709366379845e-07
0.37377906927557003,4.3508775503041803e-07
0.37401629545190956,4.3563911421534486e-07
0.37425367248443364,4.361911721028871e-07
0.37449120046944695,4.3674392957846277e-07
0.37472887950331796,4.3729738752861545e-07
0.37496670968247536,4.3785154684100876e-07
0.3752046911034145,4.384064084044419e-07
0.37544282386268846,4.3896197310882946e-07
0.3756811080569119,4.3951824184521403e-07
0.37591954378276665,4.400752155057779e-07
0.3761581311369923,4.4063289498382343e-07
0.37639687021639173,4.411912811737882e-07
0.37663576111782887,4.4175037497124025e-07
0.37687480393823447,4.4231017727289274e-07
0.377113998774597,4.4287068897658463e-07
0.3773533457239676,4.434319109812928e-07
0.37759284488346406,4.4399384418714384e-07
0.3778324963502623,4.445564894953944e-07
0.3780723002216022,4.451198478084468e-07
0.3783122565947848,4.456839200298433e-07
0.37855236556717814,4.4624870706428206e-07
0.37879262723620855,4.4681420981759674e-07
0.37903304169936475,4.47380429196769e-07
0.37927360905420315,4.4794736610994065e-07
0.37951432939833796,4.4851502146639364e-07
0.37975520282944797,4.4908339617656553e-07
0.3799962294452732,4.496524911520441e-07
0.38023740934362127,4.502223073055835e-07
0.3804787426223579,4.5079284555108326e-07
0.380720229379412,4.5136410680360123e-07
0.3809618697127801,4.519360919793658e-07
0.381203663720517,4.525088019957554e-07
0.3814456115007423,4.5308223777131465e-07
0.38168771315163696,4.536564002257486e-07
0.3819299687714502,4.5423129027993876e-07
0.38217237845848945,4.5480690885592265e-07
0.38241494231112544,4.5538325687690605e-07
0.382657660427797,4.5596033526727596e-07
0.3829005329070015,4.5653814495257953e-07
0.3831435598473012,4.5711668685954056e-07
0.3833867413473207,4.5769596191605347e-07
0.383630077505752,4.5827597105119985e-07
0.38387356842134657,4.588567151952273e-07
0.38411721419291917,4.594381952795624e-07
0.38436101491935276,4.600204122368232e-07
0.3846049706995894,4.606033670007984e-07
0.38484908163263626,4.611870605064637e-07
0.3850933478175627,4.61771493689976e-07
0.3853377693535068,4.6235666748868973e-07
0.3855823463396653,4.62942582841136e-07
0.38582707887529916,4.635292406870351e-07
0.3860719670597376,4.6411664196730956e-07
0.38631701099236926,4.64704787624063e-07
0.38656221077264835,4.6529367860059655e-07
0.38680756650009146,4.658833158414031e-07
0.38705307827428387,4.6647370029218364e-07
0.3872987461948704,4.670648328998264e-07
0.38754457036155987,4.676567146124194e-07
0.38779055087413,4.682493463792636e-07
0.3880366878324181,4.6884272915085133e-07
0.3882829813363272,4.694368638788836e-07
0.38852943148582325,4.7003175151626333e-07
0.38877603838094116,4.706273930171125e-07
0.3890228021217752,4.712237893367508e-07
0.3892697228084847,4.7182094143170847e-07
0.3895168005412978,4.7241885025973953e-07
0.38976403542050225,4.730175167797999e-07
0.39001142754645235,4.73616941952065e-07
0.3902589770195652,4.742171267379227e-07
0.3905066839403272,4.74818072099991e-07
0.39075454840928503,4.7541977900209624e-07
0.39100257052704956,4.7602224840928595e-07
0.39125075039430174,4.766254812878425e-07
0.3914990881117822,4.772294786052608e-07
0.39174758378029806,4.778342413302659e-07
0.39199623750071994,4.784397704328065e-07
0.392245049373988,4.790460668840722e-07
0.3924940195011027,4.796531316564717e-07
0.39274314798312926,4.802609657236456e-07
0.39299243492120334,4.808695700604806e-07
0.39324188041652003,4.814789456430865e-07
0.393491484570342,4.820890934488144e-07
0.3937412474839953,4.827000144562501e-07
0.3939911692588755,4.833117096452306e-07
0.39424124999643945,4.839241799968237e-07
0.3944914897982086,4.845374264933398e-07
0.3947418887657749,4.851514501183461e-07
0.39499244700079117,4.857662518566445e-07
0.3952431646049767,4.863818326942887e-07
0.39549404168011526,4.869981936185782e-07
0.3957450783280603,4.876153356180751e-07
0.39599627465072673,4.882332596825829e-07
0.39624763075009445,4.888519668031589e-07
0.3964991467282145,4.894714579721286e-07
0.39675082268719813,4.90091734183063e-07
0.39700265872922436,4.90712796430796e-07
0.39725465495653633,4.913346457114184e-07
0.3975068114714479,4.91957283022295e-07
0.39775912837633376,4.92580709362043e-07
0.39801160577363454,4.932049257305444e-07
0.398264243765862,4.93829933128961e-07
0.3985170424555887,4.944557325597106e-07
0.3987700019454552,4.950823250264862e-07
0.39902312233816617,4.957097115342475e-07
0.3992764037364974,4.96337893089241e-07
0.39952984624328625,4.969668706989754e-07
0.399783449961436,4.975966453722366e-07
0.40003721499392114,4.982272181191009e-07
0.40029114144377764,4.988585899509124e-07
0.40054522941410947,4.994907618803008e-07
0.40079947900808527,5.001237349211752e-07
0.40105389032894523,5.007575100887416e-07
0.4013084634799907,5.013920883994803e-07
0.40156319856459005,5.020274708711598e-07
0.4018180956861828,5.026636585228505e-07
0.4020731549482704,5.03300652374902e-07
0.4023283764544224,5.039384534489612e-07
0.40258376030827336,5.045770627679651e-07
0.4028393066135299,5.052164813561597e-07
0.40309501547395993,5.058567102390766e-07
0.40335088699339877,5.064977504435467e-07
0.40360692127575315,5.071396029977151e-07
0.403863118424992,5.077822689310168e-07
0.4041194785451527,5.084257492741957e-07
0.404376001740338,5.090700450592978e-07
0.40463268811472275,5.097151573196894e-07
0.404889537772544,5.103610870900338e-07
0.4051465508181058,5.110078354063054e-07
0.4054037273557844,5.116554033058042e-07
0.40566106749001823,5.123037918271318e-07
0.40591857132531484,5.129530020102104e-07
0.40617623896624705,5.136030348962758e-07
0.40643407051746056,5.142538915278957e-07
0.4066920660836632,5.149055729489467e-07
0.40695022576963014,5.15558080204628e-07
0.4072085496802092,5.16211414341476e-07
0.4074670379203107,5.168655764073405e-07
0.40772569059491415,5.175205674514039e-07
0.40798450780906514,5.181763885241732e-07
0.408243489667882,5.188330406775002e-07
0.40850263627654515,5.19490524964556e-07
0.4087619477403037,5.201488424398471e-07
0.40902142416447895,5.208079941592285e-07
0.4092810656544552,5.214679811798809e-07
0.40954087231568637,5.221288045603287e-07
0.4098008442536925,5.227904653604334e-07
0.4100609815740668,5.234529646414127e-07
0.41032128438246535,5.241163034658159e-07
0.41058175278461223,5.24780482897539e-07
0.4108423868863049,5.25445504001839e-07
0.41110318679340385,5.261113678453102e-07
0.4113641526118393,5.267780754959024e-07
0.41162528444760826,5.274456280229149e-07
0.41188658240678094,5.281140264970147e-07
0.4121480465954908,5.287832719902128e-07
0.41240967711993987,5.294533655758781e-07
0.4126714740864033,5.301243083287537e-07
0.41293343760122025,5.307961013249311e-07
0.4131955677707995,5.314687456418695e-07
0.41345786470161694,5.321422423583899e-07
0.41372032850022206,5.328165925546928e-07
0.4139829592732281,5.334917973123349e-07
0.41424575712731687,5.341678577142433e-07
0.414508722169244,5.348447748447305e-07
0.41477185450582876,5.355225497894703e-07
0.41503515424396115,5.362011836355162e-07
0.4152986214905981,5.368806774712952e-07
0.4155622563527707,5.375610323866266e-07
0.41582605893757396,5.382422494726978e-07
0.4160900293521716,5.389243298220785e-07
0.4163541677038019,5.396072745287368e-07
0.41661847409976693,5.402910846880135e-07
0.41688294864743963,5.409757613966419e-07
0.41714759145426034,5.416613057527408e-07
0.417412402627744,5.423477188558337e-07
0.4176773822754694,5.430350018068243e-07
0.41794253050508495,5.437231557080116e-07
0.4182078474243132,5.444121816631041e-07
0.41847333314094143,5.451020807771966e-07
0.41873898776282786,5.45792854156788e-07
0.41900481139789836,5.464845029097752e-07
0.4192708041541537,5.471770281454724e-07
0.4195369661396592,5.478704309745864e-07
0.4198032974625496,5.485647125092312e-07
0.4200697982310344,5.492598738629436e-07
0.420336468553388,5.499559161506584e-07
0.4206033085379563,5.506528404887273e-07
0.42087031829315297,5.513506479949126e-07
0.421137497927467,5.520493397884062e-07
0.421404847549452,5.527489169898051e-07
0.4216723672677315,5.534493807211261e-07
0.4219400571910045,5.541507321058217e-07
0.42220791742803454,5.54852972268754e-07
0.42247594808765726,5.555561023362157e-07
0.42274414927877646,5.56260123435922e-07
0.4230125211103716,5.569650366970305e-07
0.4232810636914869,5.576708432501168e-07
0.42354977713123704,5.583775442271882e-07
0.42381866153881226,5.590851407617012e-07
0.424087717023468,5.597936339885344e-07
0.4243569436945317,5.60503025044009e-07
0.4246263416613996,5.61213315065882e-07
0.4248959110335438,5.619245051933661e-07
0.42516565192050154,5.626365965671034e-07
0.4254355644318809,5.633495903291814e-07
