R,M
0.15075557557621413,0.040082991124719046
0.15074127255514969,0.04007575195542258
0.15072700234837128,0.0400685254358286
0.15071276568631198,0.04006131153327442
0.15069856223899666,0.040054110215213684
0.15068439238963505,0.040046921449215477
0.15067025511544635,0.040039745202963904
0.1506561513479387,0.0400325814442577
0.1506420800534199,0.04002543014100951
0.15062804119220777,0.04001829126124551
0.15061403558462372,0.04001116477310494
0.1506000622681743,0.04000405064483952
0.15058612151367376,0.03999694884481287
0.15057221309069482,0.039989859341500136
0.15055833756482317,0.03998278210348744
0.1505444927768095,0.039975717099471494
0.15053068104954165,0.03996866429825884
0.1505169008208065,0.03996162366876543
0.15050315302672818,0.039954595180017274
0.15048943662118758,0.03994757880114715
0.15047575224326074,0.0399405745010252
0.15046209931625615,0.039933582249742784
0.1504484776594747,0.0399266020163862
0.15043488799895777,0.03991963377051858
0.150421329467925,0.03991267748180913
0.15040780185712768,0.03990573312003271
0.15039430554997893,0.03989880065506944
0.15038084031042684,0.03989188005690411
0.1503674059951349,0.03988497129562599
0.15035400246410516,0.03987807434142788
0.15034062982790533,0.03987118916460636
0.15032728798902317,0.0398643157355605
0.15031397652732761,0.03985745402479199
0.15030069583511904,0.03985060400290458
0.1502874455983652,0.03984376564060387
0.15027422514767355,0.039836938908695954
0.15026103527062806,0.039830123778087964
0.15024787557858532,0.039823320219787336
0.15023474651933288,0.03981652820490107
0.1502216464566498,0.03980974770463578
0.15020857683477265,0.039802978690296795
0.15019553705140473,0.03979622113328812
0.1501825266822351,0.03978947500511171
0.15016954627127366,0.03978274027736702
0.1501565950375262,0.039776016921751096
0.15014367345879556,0.03976930491005751
0.15013078100735192,0.03976260421417618
0.15011791793778217,0.03975591480609312
0.15010508520442747,0.0397492366578897
0.15009228022595886,0.03974256974174271
0.1500795043480707,0.039735914029923325
0.15006675790756765,0.03972926949479723
0.150054040044513,0.03972263610882387
0.15004135132479993,0.03971601384455633
0.15002869086848464,0.03970940267464055
0.15001605945725666,0.039702802571815424
0.1500034562010583,0.03969621350891193
0.14999088154536847,0.03968963545885312
0.14997833555293794,0.039683068394653215
0.14996581752048777,0.03967651228941787
0.1499533279515376,0.0396699671163433
0.14994086655553843,0.03966343284871606
0.14992843313104232,0.03965690945991254
0.14991602742629292,0.03965039692339885
0.14990364982163945,0.03964389521273027
0.14989130004358736,0.03963740430155058
0.14987897796883237,0.03963092416359224
0.1498666838499479,0.039624454772675705
0.14985441708507324,0.03961799610270888
0.14984217806122505,0.03961154812768721
0.14982996606384438,0.03960511082169285
0.14981778133403506,0.039598684158894594
0.14980562422035873,0.039592268113547505
0.14979349400557065,0.03958586265999207
0.14978139122199335,0.039579467772654635
0.14976931550827768,0.039573083426046436
0.14975726669855727,0.0395667095947634
0.14974524474669593,0.03956034625348585
0.14973324921409986,0.03955399337697812
0.1497212810559769,0.039547650940088275
0.1497093390704557,0.039541318917747516
0.14969742407650088,0.0395349972849699
0.1496855355159245,0.039528686016852506
0.14967367358195616,0.039522385088574113
0.14966183785698922,0.039516094475395856
0.14965002797786936,0.03950981415266023
0.1496382453858615,0.03950354409579079
0.1496264877661736,0.039497284280292304
0.14961475713350597,0.039491034681749755
0.14960305141204755,0.03948479527582861
0.14959137261072414,0.039478566038273856
0.1495797194703135,0.03947234694491032
0.14956809198839496,0.03946613797164189
0.1495564900062367,0.039459939094451287
0.14954491410975193,0.03945375028939999
0.149533364042202,0.039447571532627124
0.14952183884685138,0.03944140280035038
0.14951033940899983,0.039435244068864644
0.14949886521999525,0.03942909531454193
0.14948741625887652,0.03942295651383176
0.14947599278282359,0.039416827643259406
0.14946459420604222,0.03941070867942699
0.14945322101470754,0.03940459959901245
0.14944187256428765,0.039398500378400966
0.14943054946101514,0.03939241099515652
0.14941925086390123,0.03938633142581639
0.14940797702900604,0.039380261647359346
0.14939672813973087,0.03937420163683828
0.1493855047568885,0.03936815137138045
0.14937430444784017,0.03936211082818683
0.1493631295176855,0.03935607998453179
0.1493519790376167,0.03935005881776306
0.14934085275166356,0.03934404730530116
0.14932975135780616,0.0393380454246392
0.14931867366032262,0.039332053153342574
0.14930762020058297,0.03932607046904874
0.14929659117835453,0.039320097349466836
0.14928558643764486,0.03931413377237728
0.14927460536339326,0.03930817971563181
0.14926364787552832,0.03930223515715293
0.14925271511690671,0.039296300074933434
0.14924180581894178,0.03929037444703683
0.14923092042471697,0.03928445825159616
0.14922005833723248,0.03927855146681444
0.14920922027560582,0.0392726540709639
0.14919840558051717,0.03926676604238597
0.14918761453157867,0.03926088735949088
0.14917684689459737,0.039255018000757425
0.1491661027044876,0.039249157944732695
0.14915538177233495,0.039243307170031834
0.14914468416224222,0.03923746565533745
0.14913400968125912,0.03923163337940004
0.14912335889223688,0.03922581032103687
0.14911272983444232,0.03921999645913243
0.14910212480205123,0.039214191772637436
0.14909154248933001,0.039208396240569494
0.14908098302685716,0.03920260984201196
0.14907044646372425,0.03919683255611403
0.1490599337678167,0.039191064362090786
0.1490494420723076,0.03918530523922229
0.14903897350919107,0.039179555166853744
0.1490285276742101,0.039173814124395155
0.14901810517401864,0.039168082091321096
0.14900770373352018,0.03916235904717042
0.14899732543780128,0.039156644971545806
0.14898696949920445,0.039150939844113906
0.14897663643188827,0.039145243644604824
0.14896632432295645,0.039139556352811904
0.14895603486770073,0.03913387794859138
0.14894576776579838,0.039128208411862424
0.14893552257026138,0.03912254772260655
0.14892529971266016,0.03911689586086752
0.14891509831486613,0.03911125280675131
0.1489049191775663,0.03910561854042538
0.14889476220984496,0.03909999304211876
0.14888462584339457,0.03909437629212192
0.148874512370326,0.03908876827078625
0.14886442023165336,0.0390831689585238
0.14885434903757994,0.03907757833580743
0.14884430066149262,0.03907199638316987
0.14883427247531675,0.03906642308120449
0.14882426635684617,0.03906085841056398
0.14881428179100653,0.03905530235196093
0.14880431863235538,0.03904975488616722
0.1487943768108028,0.0390442159940138
0.14878445521279368,0.03903868565639046
0.14877455535235473,0.03903316385424592
0.14876467645098004,0.03902765056858698
0.14875481908418095,0.039022145780478884
0.14874498256385468,0.039016649471044794
0.1487351674825766,0.03901116162146549
0.1487253719680253,0.03900568221297955
0.1487155977140594,0.03900021122688262
0.1487058448515436,0.0389947486445274
0.14869611265630822,0.038989294447323686
0.1486864007139668,0.03898384861673764
0.14867670947580147,0.03897841113429205
0.14866703929427733,0.038972981981565694
0.1486573890676733,0.03896756114019343
0.1486477593862698,0.03896214859186589
0.14863815007058048,0.03895674431832922
0.14862856169874283,0.03895134830138486
0.14861899309224688,0.03894596052288926
0.148609444400699,0.038940580964754175
0.14859991674551334,0.03893520960894558
0.14859040869664658,0.03892984643748412
0.14858092113637095,0.03892449143244452
0.1485714539382231,0.03891914457595603
0.148562005851217,0.038913805850201155
0.1485525777638149,0.038908475237416425
0.14854317001987197,0.03890315271989173
0.1485337821118759,0.03889783827997008
0.14852441384805334,0.03889253190004747
0.14851506553327107,0.03888723356257304
0.1485057366607384,0.03888194324968232
0.14849642749179326,0.03887666094465941
0.14848713823952678,0.03887138662974611
0.14847786827191828,0.0388661202876006
0.14846861777003373,0.038860861900932894
0.14845938715187335,0.03885561145250452
0.1484501754083433,0.03885036892512849
0.14844098321847168,0.038845134301669075
0.14843180993054952,0.03883990756504155
0.14842265697817528,0.038834688698211745
0.14841352198233643,0.03882947768419674
0.1484044066294112,0.03882427450606348
0.14839531046454396,0.03881907914692944
0.14838623371073123,0.03881389158996211
0.14837717525824098,0.03880871181837884
0.1483681363310643,0.03880353981544662
0.14835911595518464,0.0387983755644821
0.14835011459708564,0.03879321904885106
0.14834113264605475,0.03878807025196848
0.14833216863320664,0.03878292915729829
0.14832322349084345,0.03877779574835317
0.14831429717203862,0.03877267000869431
0.14830538962373013,0.03876755192193125
0.14829650084004392,0.03876244147172196
0.14828763029283426,0.038757338641772235
0.14827877854151142,0.038752243415835705
0.14826994469642799,0.0387471557777138
0.14826112960127844,0.03874207571125532
0.14825233279304104,0.03873700320035634
0.14824355475156883,0.038731938228960205
0.14823479464342515,0.038726880781057085
0.1482260526538163,0.03872183084068397
0.14821732889647876,0.03871678839192448
0.1482086240314499,0.03871175341890858
0.14819993606373905,0.038706725905812596
0.1481912663778856,0.03870170583685889
0.14818261534426966,0.03869669319631562
0.14817398145418104,0.03869168796849691
0.14816536626652965,0.0386866901377622
0.1481567688927194,0.03868169968851659
0.14814818875354632,0.038676716605210174
0.14813962658291796,0.03867174087233822
0.14813108253146692,0.03866677247444104
0.1481225559368889,0.038661811396103266
0.14811404714650897,0.03865685762195441
0.1481055558135394,0.03865191113666854
0.14809708230408816,0.03864697192496341
0.14808862591054794,0.03864203997160135
0.14808018740850712,0.03863711526138837
0.14807176627085847,0.03863219777917432
0.14806336257359248,0.03862728750985249
0.1480549759624929,0.03862238443835978
0.1480466068853702,0.038617488549676234
0.14803825482666538,0.03861259982882502
0.14802992016373503,0.03860771826087224
0.14802160306888065,0.03860284383092686
0.14801330272212726,0.03859797652414042
0.1480050196334303,0.03859311632570695
0.14799675349215943,0.03858826322086277
0.14798850458767296,0.038583417194886345
0.14798027270192138,0.03857857823309832
0.1479720571574924,0.03857374632086097
0.14796385919708419,0.03856892144357844
0.14795567779461352,0.038564103586696354
0.14794751336957512,0.03855929273570173
0.147939365595027,0.03855448887612296
0.14793123496330787,0.03854969199352929
0.14792312018083018,0.038544902073531166
0.1479150228107491,0.03854011910177966
0.14790694181245997,0.03853534306396662
0.14789887806236962,0.038530573945824424
0.1478908298033818,0.038525811733125616
0.14788279854708852,0.03852105641168312
0.14787478312806301,0.03851630796735002
0.14786678493447594,0.03851156638601888
0.1478588027652451,0.03850683165362263
0.1478508370151401,0.03850210375613348
0.14784288791119413,0.03849738267956317
0.14783495455001475,0.03849266840996284
0.14782703753420837,0.038487960933422986
0.14781913690405007,0.03848326023607284
0.14781125242281734,0.03847856630408074
0.1478033842226209,0.03847387912365384
0.147795531786489,0.03846919868103798
0.14778769546373816,0.03846452496251732
0.1477798751401726,0.0384598579544146
0.14777207085820068,0.03845519764309064
0.14776428293812502,0.03845054401494444
0.1477565100569988,0.038445897056413
0.14774875319780623,0.038441256753971025
0.14774101243683452,0.038436623094130935
0.1477332874935049,0.03843199606344273
0.14772557806059505,0.03842737564849403
0.14771788460987975,0.0384227618359092
0.14771020656526362,0.038418154612350514
0.1477025442064061,0.03841355396451663
0.14769489763371196,0.03840895987914314
0.147687266469271,0.0384043723430031
0.1476796505844159,0.03839979134290535
0.14767205061436717,0.03839521686569547
0.14766446624127133,0.03839064889789141
0.14765689663498732,0.038386087427138615
0.14764934286756978,0.038381532440028586
0.14764180427507884,0.03837698392355166
0.14763428107661183,0.038372441864734125
0.1476267731130087,0.03836790625063789
0.1476192806360002,0.03836337706836057
0.14761180310591793,0.03835885430503526
0.1476043404678995,0.038354337947830296
0.14759689309229002,0.03834982798394942
0.14758946129741857,0.03834532440063122
0.1475820438404249,0.03834082718514955
0.14757464231839848,0.038336336324813064
0.14756725503318704,0.03833185180696499
0.14755988270347914,0.03832737361898329
0.14755252552148024,0.03832290174828039
0.14754518388323606,0.03831843618230314
0.14753785555319168,0.03831397690853269
0.14753054315592937,0.03830952391448403
0.1475232453641108,0.03830507718770658
0.14751596192293398,0.03830063671578336
0.147508693810677,0.038296202486331296
0.147501440009234,0.03829177448700095
0.14749420090606594,0.03828735270547639
0.14748697638122926,0.03828293712947506
0.14747976656311326,0.03827852774674803
0.14747257129341326,0.038274124545079086
0.14746539081056906,0.038269727512285474
0.14745822391059937,0.03826533663621725
0.1474510719386238,0.03826095190475719
0.14744393477611836,0.03825657330582111
0.1474368121746967,0.03825220082735725
0.14742970263450586,0.03824783445734639
0.1474226082762437,0.038243474183801696
0.14741552890311893,0.03823911999476865
0.147408462367851,0.03823477187832491
0.1474014108181917,0.03823042982258019
0.14739437327356217,0.03822609381567614
0.14738734972158904,0.03822176384578629
0.14738034087029753,0.03821743990111578
0.1473733455662407,0.0382131219699016
0.14736636439256573,0.03820881004041204
0.14735939730508674,0.03820450410094684
0.14735244431057848,0.03820020413983729
0.1473455052037226,0.03819591014544549
0.14733857990407526,0.0381916221061648
0.14733166910889298,0.0381873400104196
0.1473247714550009,0.038183063846665075
0.14731788809950724,0.03817879360338731
0.14731101781638434,0.03817452926910286
0.14730416175316616,0.03817027083235888
0.1472973201905827,0.03816601828173305
0.14729049111389514,0.0381617716058334
0.14728367629091974,0.038157530793298255
0.14727687516955598,0.03815329583279587
0.14727008769875008,0.038149066713024614
0.14726331398972745,0.038144843422713064
0.14725655331286944,0.038140625950619345
0.14724980632292614,0.03813641428553138
0.14724307283713334,0.038132208416266716
0.14723635296831158,0.038128008331672535
0.14722964678064251,0.03812381402062537
0.14722295327779233,0.0381196254720311
0.1472162736273877,0.03811544267482479
0.1472096072084155,0.03811126561797068
0.14720295431433536,0.03810709429046225
0.14719631451078347,0.03810292868132162
0.14718968797363283,0.03809876877959978
0.1471830746318277,0.03809461457437664
0.14717647462163275,0.03809046605476067
0.1471698875326072,0.03808632320988896
0.14716331386652676,0.038082186028926816
0.14715675314539284,0.038078054501068284
0.14715020538187973,0.03807392861553538
0.14714367090705935,0.038069808361578375
0.14713714951061885,0.03806569372847564
0.14713064109248075,0.03806158470553361
0.14712414574703234,0.03805748128208633
0.14711766300083579,0.03805338344749604
0.1471111939537489,0.03804929119115236
0.14710473660885948,0.03804520450247265
0.14709829256686904,0.03804112337090173
0.1470918614377805,0.038037047785912007
0.14708544310469576,0.038032977737003044
0.1470790376002776,0.038028913213701686
0.14707264461159042,0.03802485420556201
0.14706626466543068,0.03802080070216506
0.1470598971775258,0.03801675269311897
0.1470535421449999,0.038012710168058635
0.14704719991215368,0.03800867311664581
0.1470408711436112,0.0380046415285689
0.14703455354664277,0.03800061539354307
0.14702824911734122,0.037996594701309866
0.14702195800679338,0.0379925794416373
0.1470156779180372,0.037988569604319886
0.147009411037508,0.03798456517917816
0.14700315640948688,0.03798056615605905
0.14699691394170084,0.037976572524835474
0.1469906845269262,0.037972584275406306
0.14698446709452645,0.037968601397696554
0.1469782618359728,0.03796462388165684
0.14697206929126874,0.037960651717263656
0.14696588881396647,0.03795668489451916
0.1469597213659633,0.03795272340345099
0.14695356432126655,0.037948767234112495
0.1469474208608274,0.037944816376582216
0.14694128923733646,0.03794087082096411
0.1469351700834531,0.03793693055738745
0.1469290622033158,0.037932995576006566
0.14692296662619758,0.037929065867001024
0.14691688347464932,0.037925141420211
0.14691081228327557,0.03792122222659308
0.14690475274599515,0.0379173082760385
0.14689870579197353,0.03791339955882639
0.14689267051170887,0.03790949606526035
0.14688664711412194,0.03790559778566867
0.14688063647607824,0.03790170471040411
0.1468746363409664,0.03789781682984395
0.14686864858539667,0.03789393413438975
0.1468626729739901,0.037890056614467406
0.14685670875267084,0.03788618426052701
0.14685075649357138,0.037882317063042716
0.14684481589112666,0.03787845501251283
0.14683888705615358,0.03787459809945948
0.14683296998853773,0.03787074631442887
0.14682706456981134,0.03786689964799088
0.14682117069159067,0.0378630580907391
0.14681528852906914,0.037859221633290994
0.14680941844825635,0.03785539026628723
0.1468035592043023,0.03785156398039233
0.1467977117299556,0.037847742766294275
0.14679187583141745,0.03784392661470403
0.1467860517948077,0.03784011551635618
0.1467802389774282,0.03783630946200832
0.14677443729520306,0.037832508442441334
0.1467686470117186,0.037828712448459055
0.1467628692245494,0.03782492147088833
0.14675710155551913,0.03782113550057899
0.14675134592640865,0.037817354528403464
0.1467456014704616,0.03781357854525725
0.14673986806848505,0.03780980754205834
0.14673414639903787,0.03780604150974744
0.1467284350636208,0.03780228043928777
0.14672273621267398,0.03779852432166492
0.14671704762917065,0.03779477314788703
0.14671137060823183,0.03779102690898453
0.14670570504030678,0.037787285596010106
0.14670005031685013,0.037783549200038624
0.1466944063025398,0.03777981771216699
0.14668877421905063,0.0377760911235144
0.14668315293280118,0.037772369425221754
0.14667754206596775,0.03776865260845192
0.14667194368042089,0.03776494066438978
0.1466663547499708,0.03776123358424179
0.14666077720223983,0.03775753135923621
0.1466552112241099,0.03775383398062282
0.14664965530656843,0.03775014143967315
0.14664411092423854,0.03774645372768003
0.14663857730658375,0.03774277083595786
0.14663305424624398,0.03773909275584241
0.14662754257314126,0.037735419478690496
0.14662204110175686,0.037731750995880504
0.14661655097948767,0.03772808729881172
0.14661107152228386,0.03772442837890472
0.1466056025902914,0.037720774227600895
0.1466001445751214,0.03771712483636278
0.14659469696271604,0.037713480196673685
0.14658926023118993,0.03770984030003782
0.1465838340908427,0.03770620513798017
0.14657841899748453,0.037702574702046285
0.14657301413742338,0.03769894898380247
0.14656761989907663,0.037695327974835637
0.14656223647437405,0.037691711666753
0.14655686343535365,0.037688100051182484
0.14655150109682927,0.03768449311977223
0.14654614885030104,0.037680890864190665
0.14654080718949006,0.03767729327612655
0.14653547598840883,0.03767370034728885
0.14653015566189287,0.037670112069406396
0.14652484558777545,0.03766652843422853
0.1465195456049512,0.03766294943352418
0.14651425642610336,0.03765937505908253
0.1465089770657008,0.0376558053027124
0.14650370797028842,0.03765224015624248
0.14649844986241384,0.037648679611521296
0.14649320160986085,0.03764512366041698
0.14648796373638412,0.03764157229481732
0.14648273633142805,0.037638025506629674
0.14647751844005186,0.03763448328778105
0.14647231161504254,0.03763094563021741
0.14646711434423998,0.037627412525904826
0.14646192766929336,0.03762388396682811
0.1464567508846795,0.037620359944991646
0.1464515841474248,0.03761684045241895
0.14644642820349163,0.03761332548115252
0.1464412818358063,0.03760981502325431
0.14643614524610843,0.03760630907080494
0.1464310188139312,0.03760280761590434
0.1464259024191183,0.03759931065067095
0.146420796289615,0.03759581816724237
0.14641569990863107,0.03759233015777499
0.14641061355421808,0.03758884661444376
0.14640553799761813,0.037585367529442595
0.1464004708722493,0.037581892894983704
0.1463954144217415,0.03757842270329807
0.14639036777375228,0.03757495694663513
0.14638533116818375,0.037571495617262904
0.1463803037579244,0.03756803870746758
0.1463752867470974,0.037564586209553795
0.14637027925556031,0.0375611381158446
0.14636528171417618,0.037557694418681176
0.1463602936696527,0.03755425511042275
0.1463553158231035,0.03755082018344683
0.14635034708147415,0.03754738963014901
0.1463453887689682,0.037543963442942765
0.1463404397686376,0.037540541614259654
0.14633550031602027,0.03753712413654914
0.1463305703031426,0.03753371100227838
0.14632565029075748,0.03753030220393243
0.14632073999302178,0.037526897734014096
0.14631583962920514,0.03752349758504388
0.14631094764250704,0.03752010174955989
0.14630606552069494,0.0375167102201178
0.1463011935249144,0.03751332298929082
0.14629633072007736,0.037509940049669614
0.14629147760636604,0.037506561393862305
0.14628663334229056,0.03750318701449443
0.1462817992566582,0.037499816904208706
0.14627697409461174,0.03749645105566521
0.1462721585550623,0.03749308946154116
0.14626735234368526,0.03748973211453116
0.14626255538877778,0.0374863790069814
0.14625776811516816,0.03748303013234963
0.14625298998812714,0.03747968548301756
0.14624822099500498,0.03747634505174778
0.14624346160110488,0.03747300883131959
0.14623871133130534,0.03746967681452936
0.14623397035608413,0.03746634899419022
0.14622923868290688,0.03746302536313206
0.1462245158825456,0.03745970591420139
0.14621980305057386,0.03745639064026152
0.14621509858495751,0.03745307953419218
0.14621040345051314,0.037449772588889874
0.14620571783536457,0.03744646979726722
0.1462010410746289,0.037443171152253894
0.14619637346842648,0.03743987664679536
0.14619171507324397,0.03743658627385401
0.14618706550581143,0.03743330002640799
0.14618242531914175,0.037430017897452074
0.1461777946162158,0.03742673987999713
0.14617317160455523,0.03742346596707027
0.14616855810766718,0.037420196151714484
0.1461639544546956,0.03741693042698922
0.1461593584990493,0.03741366878596961
0.1461547721606907,0.03741041122174687
0.146150195119835,0.03740715772742816
0.14614562628029187,0.03740390829613654
0.14614106644305103,0.037400662921010845
0.14613651567261549,0.03739742159520573
0.14613197357939064,0.03739418431189158
0.1461274405004903,0.037390951064254455
0.1461229164429735,0.037387721845496096
0.14611840115918254,0.037384496648833775
0.14611389492472557,0.03738127546750047
0.14610939628476938,0.0373780582947445
0.14610490732061865,0.03737484512382973
0.14610042679584362,0.037371635948035366
0.1460959552358892,0.03736843076065613
0.14609149210846503,0.037365229555001996
0.14608703783789553,0.03736203232439805
0.14608259223335288,0.037358839062184984
0.14607815513696104,0.03735564976171835
0.14607372693937976,0.037352464416368934
0.1460693073493155,0.03734928301952282
0.14606489641440992,0.037346105564580824
0.1460604939909476,0.037342932044959136
0.1460560998643307,0.03733976245408857
0.1460517142509413,0.0373365967854152
0.1460473374201618,0.037333435032399595
0.14604296914669407,0.037330277188517516
0.14603861008035693,0.03732712324725944
0.1460342579664828,0.03732397320213047
0.14602991492176015,0.03732082704665057
0.14602558057462792,0.03731768477435411
0.1460212550832579,0.03731454637879056
0.1460169369081736,0.037311411853523255
0.14601262779800286,0.03730828119213148
0.14600832737044975,0.03730515438820707
0.14600403560417252,0.037302031435357694
0.1459997505187204,0.03729891232720506
0.1459954749860106,0.03729579705738513
0.1459912076010651,0.0372926856195484
0.14598694835771447,0.037289578007359575
0.145982697633489,0.03728647421449761
0.14597845528702177,0.03728337423465559
0.1459742209488361,0.037280278061540904
0.14596999470576408,0.03727718568887498
0.14596577684297424,0.03727409716753029
0.14596156727157758,0.037271012377170974
0.14595736623582184,0.03726793136850914
0.14595317303924937,0.03726485413532252
0.14594898819982935,0.03726178067140246
0.14594481063320627,0.03725871097055438
0.14594064210763022,0.03725564502659751
0.14593648088287367,0.037252582833364876
0.14593232856081906,0.037249524384703185
0.14592818437731755,0.03724646967447308
0.14592404769230713,0.03724341869654871
0.1459199194460843,0.03724037144481798
0.1459157987447795,0.037237327913182315
0.14591168695304937,0.03723428809555679
0.14590758226706402,0.03723125198586995
0.14590348590486474,0.03722821957806394
0.14589939744017275,0.037225190866094215
0.145895317277474,0.03722216584392972
0.1458912451339125,0.0372191445055528
0.14588717988463132,0.03721612684495912
0.1458831231131431,0.0372131128561576
0.14587907467621428,0.037210102533170586
0.14587503394325274,0.03720709587003339
0.14587100086324026,0.037204092860794805
0.14586697569374282,0.03720109349951654
0.14586295867992005,0.037198097780273554
0.14585894910606503,0.03719510569715386
0.14585494746849728,0.037192117244258444
0.14585095350326904,0.0371891324157014
0.1458469674168203,0.03718615120560973
0.1458429891030933,0.03718317360812335
0.14583901837658475,0.037180199617395125
0.14583505583012252,0.037177229227590716
0.14583110116417822,0.037174262432888724
0.1458271529324523,0.03717129922748043
0.14582321337972812,0.03716833960556973
0.1458192812992932,0.037165383561373694
0.14581535693183664,0.03716243108912158
0.14581144004302252,0.03715948218305546
0.1458075310568311,0.03715653683743012
0.14580362942433497,0.03715359504651274
0.14579973551771458,0.037150656804583224
0.1457958491950699,0.03714772210593389
0.14579197043236392,0.03714479094486938
0.1457880992475621,0.03714186331570696
0.14578423628131057,0.03713893921277629
0.1457803798796417,0.0371360186304193
0.14577653096649934,0.0371331015629904
0.1457726901377984,0.03713018800485594
0.14576885650575197,0.037127277950394985
0.14576503037074365,0.0371243713936331
0.145761211667386,0.03712146832970326
0.14575740027009873,0.03711856875265662
0.1457535967542146,0.03711567265692058
0.1457498003046762,0.03711278003693498
0.14574601130216563,0.0371098908871514
0.14574222972209136,0.03710700520203356
0.14573845544687525,0.03710412297605715
0.14573468850845483,0.037101244203709825
0.14573092908057944,0.03709836887949118
0.14572717703398863,0.03709549699791268
0.14572343227718934,0.03709262855349762
0.14571969445835548,0.03708976354078117
0.1457159645071865,0.037086901954310234
0.14571224176228986,0.037084043788643564
0.14570852588752148,0.037081189038351524
0.14570481739203975,0.037078337698016224
0.14570111635417715,0.0370754897622315
0.14569742215022158,0.037072645225602704
0.14569373636870148,0.03706980408274678
0.14569005567501128,0.03706696632829245
0.1456863834179754,0.03706413195687969
0.1456827181890822,0.03706130096316011
0.14567905985219287,0.037058473341796766
0.1456754091317893,0.03705564908746422
0.14567176554491168,0.03705282819484838
0.14566812888283157,0.03705001065864656
0.14566449932883074,0.037047196473567266
0.1456608767304478,0.03704438563433053
0.14565726145993588,0.0370415781356676
0.14565365298656693,0.03703877397232096
0.14565005147820098,0.03703597313904421
0.14564645756667274,0.037033175630602294
0.145642870207576,0.03703038144177128
0.14563929029069947,0.03702759056733837
0.14563571682657722,0.0370248030021018
0.14563215073847044,0.037022018740870945
0.14562859117576388,0.037019237778466184
0.14562503908253377,0.037016460109718805
0.14562149390211648,0.03701368572947129
0.14561795558790294,0.037010914632576906
0.14561442392593524,0.03700814681389989
0.14561089973810054,0.03700538226831541
0.14560738175537524,0.03700262099070939
0.1456038711436151,0.036999862975978695
0.14560036693433548,0.036997108219030905
0.1455968697893768,0.036994356714784335
0.14559337983241366,0.03699160845816822
0.14558989636156996,0.03698886344412238
0.14558641986079934,0.03698612166759719
0.1455829501806488,0.036983383123554016
0.1455794874102446,0.03698064780696455
0.1455760313293718,0.03697791571281119
0.14557258170971354,0.03697518683608695
0.14556913877931021,0.036972461171795305
0.14556570298451513,0.03696973871495031
0.14556227384821518,0.03696701946057629
0.14555885155590578,0.03696430340370847
0.14555543629404258,0.03696159053939203
0.14555202680659846,0.036958880862682904
0.14554862434394605,0.03695617436864707
0.14554522929343972,0.03695347105236111
0.14554183966402492,0.0369507709089119
0.1455384572145989,0.03694807393339638
0.14553508161273324,0.03694538012092204
0.14553171312181767,0.03694268946660644
0.14552835008225892,0.03694000196557729
0.14552499401251745,0.03693731761297267
0.1455216448579571,0.03693463640394065
0.1455183021437233,0.03693195833363947
0.14551496568916192,0.0369292833972375
0.14551163623001764,0.03692661158991312
0.14550831293987837,0.03692394290685484
0.14550499645732135,0.03692127734326101
0.14550168659074694,0.03691861489434017
0.14549838353702882,0.03691595555531078
0.14549508586042956,0.03691329932140111
0.1454917955311131,0.03691064618784948
0.14548851149610018,0.03690799614990402
0.14548523358004514,0.03690534920282272
0.1454819624225735,0.03690270534187342
0.1454786976734841,0.03690006456233377
0.14547543910668287,0.036897426859491225
0.14547218727807149,0.036894792228642816
0.14546894168675217,0.03689216066509557
0.14546570259333155,0.03688953216416604
0.14546247011726346,0.03688690672118052
0.14545924338023622,0.0368842843314749
0.14545602336540844,0.03688166499039477
0.14545280978294936,0.03687904869329519
0.14544960246524993,0.03687643543554098
0.14544640128802344,0.03687382521250632
0.1454432061527925,0.036871218019575026
0.14544001759287878,0.03686861385214043
0.14543683563796844,0.0368660127056052
0.145433659554256,0.036863414575381566
0.14543048994981306,0.0368608194568912
0.14542732672291156,0.036858227345565125
0.1454241700448177,0.0368556382368437
0.14542101851934278,0.036853052126176726
0.14541787358606248,0.03685046900902322
0.14541473527117585,0.036847888880851526
0.14541160284532925,0.036845311737139404
0.1454084767894535,0.03684273757337369
0.14540535673448762,0.03684016638505045
0.14540224284206274,0.03683759816767511
0.14539913509981822,0.036835032916762135
0.14539603346826965,0.03683247062783512
0.14539293825227137,0.036829911296426945
0.14538984943089014,0.03682735491807948
0.14538676565313777,0.03682480148834368
0.1453836884443283,0.036822251002779666
0.14538061745588582,0.036819703456956385
0.14537755262097032,0.036817158846452
0.14537449343061426,0.03681461716685367
0.14537144133607652,0.03681207841375718
0.145368393991558,0.03680954258276775
0.14536535336487577,0.036807009669499194
0.14536231823493445,0.03680447966957435
0.14535928963068653,0.036801952578624814
0.1453562670704464,0.03679942839229108
0.1453532501328708,0.036796907106222694
0.14535023951459547,0.03679438871607758
0.14534723511410738,0.03679187321752275
0.14534423559937754,0.03678936060623389
0.14534124295669265,0.036786850877895405
0.1453382557230366,0.036784344028200446
0.1453352744855888,0.036781840052850755
0.1453322998153977,0.03677933894755708
0.14532933023107708,0.03677684070803824
0.14532636701312995,0.03677434533002216
0.14532340935324858,0.036771852809245165
0.14532045760048137,0.03676936314145221
0.14531751224914868,0.03676687632239678
0.14531457228807104,0.036764392347840937
0.14531163848541648,0.03676191121355512
0.14530871007356463,0.03675943291531847
